Timestamp,UTC,Callsign,Latitude,Longitude,Altitude,Speed,Direction
1730491773,2024-11-01T20:09:33Z,QFA25,35.367783,139.818588,3150,226,32
1730491782,2024-11-01T20:09:42Z,QFA25,35.375977,139.824875,3000,225,31
1730491791,2024-11-01T20:09:51Z,QFA25,35.383377,139.830536,2850,223,32
1730491801,2024-11-01T20:10:01Z,QFA25,35.392227,139.837357,2675,217,32
1730491807,2024-11-01T20:10:07Z,QFA25,35.397446,139.841309,2600,211,32
1730491816,2024-11-01T20:10:16Z,QFA25,35.404999,139.847031,2475,204,29
1730491819,2024-11-01T20:10:19Z,QFA25,35.407562,139.848572,2425,203,25
1730491822,2024-11-01T20:10:22Z,QFA25,35.410217,,2350,203,18
1730491826,2024-11-01T20:10:26Z,QFA25,35.413357,139.850586,2300,201,11
1730491828,2024-11-01T20:10:28Z,QFA25,35.415871,139.850937,2275,199,4
1730491832,2024-11-01T20:10:32Z,QFA25,35.418713,139.851044,2225,197,1
1730491835,2024-11-01T20:10:35Z,QFA25,35.421413,139.851044,2175,195,359
1730491838,2024-11-01T20:10:38Z,QFA25,35.4245,139.851044,2125,193,359
1730491841,2024-11-01T20:10:41Z,QFA25,35.427063,139.851044,2100,191,359
1730491844,2024-11-01T20:10:44Z,QFA25,35.429745,139.851044,2075,190,359
1730491847,2024-11-01T20:10:47Z,QFA25,35.432419,139.851089,2025,187,359
1730491850,2024-11-01T20:10:50Z,QFA25,35.434982,139.851089,1975,185,359
1730491853,2024-11-01T20:10:53Z,QFA25,35.4375,139.850922,1950,185,355
1730491856,2024-11-01T20:10:56Z,QFA25,35.439606,139.850586,1950,184,350
1730491859,2024-11-01T20:10:59Z,QFA25,35.442966,139.849701,1900,183,345
1730491862,2024-11-01T20:11:02Z,QFA25,35.445328,139.848801,1875,182,341
1730491865,2024-11-01T20:11:05Z,QFA25,35.447708,139.847656,1850,180,337
1730491869,2024-11-01T20:11:09Z,QFA25,35.450134,139.846283,1825,180,334
1730491872,2024-11-01T20:11:12Z,QFA25,35.452148,139.845093,1825,178,332
1730491875,2024-11-01T20:11:15Z,QFA25,35.454651,139.843445,1775,177,332
1730491877,2024-11-01T20:11:17Z,QFA25,35.456558,139.842163,1725,176,330
1730491881,2024-11-01T20:11:21Z,QFA25,35.458839,139.84053,1650,176,329
1730491884,2024-11-01T20:11:24Z,QFA25,35.461029,139.838959,1600,173,329
1730491887,2024-11-01T20:11:27Z,QFA25,35.463135,139.837479,1575,172,329
1730491890,2024-11-01T20:11:30Z,QFA25,35.465542,139.8358,1525,168,330
1730491893,2024-11-01T20:11:33Z,QFA25,35.467499,139.834396,1475,166,330
1730491903,2024-11-01T20:11:43Z,QFA25,35.473709,139.830093,1325,160,330
1730491912,2024-11-01T20:11:52Z,QFA25,35.47966,139.825974,1200,154,330
1730491921,2024-11-01T20:12:01Z,QFA25,35.485283,139.821945,1075,147,329
1730491931,2024-11-01T20:12:11Z,QFA25,35.490311,139.818375,975,141,329
1730491942,2024-11-01T20:12:22Z,QFA25,35.496639,139.813934,825,134,330
1730491951,2024-11-01T20:12:31Z,QFA25,35.5019,139.810257,725,132,330
1730491958,2024-11-01T20:12:38Z,QFA25,35.505299,139.807861,650,133,329
1730491967,2024-11-01T20:12:47Z,QFA25,35.510193,139.804352,525,135,329
1730491973,2024-11-01T20:12:53Z,QFA25,35.513672,139.801941,450,135,329
1730491982,2024-11-01T20:13:02Z,QFA25,35.51857,139.798401,350,135,329
1730491992,2024-11-01T20:13:12Z,QFA25,35.52364,139.79483,250,134,330
1730492001,2024-11-01T20:13:21Z,QFA25,35.528687,139.791245,125,133,329
1730492010,2024-11-01T20:13:30Z,QFA25,35.53323,139.787994,25,135,329
1730492020,2024-11-01T20:13:40Z,QFA25,35.538757,139.784149,0,136,330
1730492027,2024-11-01T20:13:47Z,QFA25,35.542831,139.781219,0,125,329
1730492035,2024-11-01T20:13:55Z,QFA25,35.546219,139.778885,0,105,329
1730492043,2024-11-01T20:14:03Z,QFA25,35.548954,139.776901,0,0,329
1730492051,2024-11-01T20:14:11Z,QFA25,35.550671,139.775696,0,42,329
1730492056,2024-11-01T20:14:16Z,QFA25,35.551472,139.77504,0,32,323
1730492064,2024-11-01T20:14:24Z,QFA25,35.552246,139.774155,0,27,315
1730492087,2024-11-01T20:14:47Z,QFA25,35.552959,139.772293,0,0,264
1730492095,2024-11-01T20:14:55Z,QFA25,35.552753,139.772034,0,9,233
1730492101,2024-11-01T20:15:01Z,QFA25,35.552536,139.771957,0,7,210
1730492110,2024-11-01T20:15:10Z,QFA25,35.552292,139.771973,0,5,188
1730492129,2024-11-01T20:15:29Z,QFA25,35.551968,139.771942,0,4,188
1730492142,2024-11-01T20:15:42Z,QFA25,35.551769,139.771729,0,4,210
1730492154,2024-11-01T20:15:54Z,QFA25,35.551628,139.771454,0,5,230
1730492163,2024-11-01T20:16:03Z,QFA25,35.551525,139.77121,0,6,239
1730492171,2024-11-01T20:16:11Z,QFA25,35.551414,139.770981,0,6,239
1730492178,2024-11-01T20:16:18Z,QFA25,35.551304,139.770737,0,8,239
1730492183,2024-11-01T20:16:23Z,QFA25,35.551197,139.770523,0,9,239
1730492187,2024-11-01T20:16:27Z,QFA25,35.551094,139.770309,0,10,239
1730492195,2024-11-01T20:16:35Z,QFA25,35.550919,139.769943,0,10,239
1730492201,2024-11-01T20:16:41Z,QFA25,35.550774,139.769608,0,9,239
1730492210,2024-11-01T20:16:50Z,QFA25,35.550602,139.769272,0,8,239
1730492216,2024-11-01T20:16:56Z,QFA25,35.550476,139.769012,0,8,239
1730492224,2024-11-01T20:17:04Z,QFA25,35.550327,139.768692,0,7,239
1730492235,2024-11-01T20:17:15Z,QFA25,35.550167,139.768356,0,6,239
1730492243,2024-11-01T20:17:23Z,QFA25,35.55006,139.768127,0,6,239
1730492251,2024-11-01T20:17:31Z,QFA25,35.549961,139.767914,0,5,241
1730492265,2024-11-01T20:17:45Z,QFA25,35.549755,139.767761,0,4,216
1730492278,2024-11-01T20:17:58Z,QFA25,35.549545,139.767899,0,5,177
1730492289,2024-11-01T20:18:09Z,QFA25,35.549343,139.768082,0,5,154
1730492307,2024-11-01T20:18:27Z,QFA25,35.549129,139.76825,0,3,149
